X,Y,nom_dept,nom_com,id_com,date_debut,date_fin,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,unite,valeur,validite,validation,metrique,yl93,xl93,OBJECTID
647972.171070069,5791931.01659884,Haute-Savoie,Saint-Germain-sur-Rhône,74235,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,St-Germain-sur-Rhône,FR33302,Rural Proche,fond,dioxyde d'azote,8,µg/m³,4.2,t,t,annuelle,6556388.5,917979.6875,331
647972.171070069,5791931.01659884,Haute-Savoie,Saint-Germain-sur-Rhône,74235,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,St-Germain-sur-Rhône,FR33302,Rural Proche,fond,dioxyde d'azote,8,µg/m³,4,t,t,annuelle,6556388.5,917979.6875,332
581820.85171837,5814348.30321855,Ain,Bourg-en-Bresse,01053,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Bourg-en-Bresse,FR33305,Urbain,fond,dioxyde d'azote,8,µg/m³,15.1,t,t,annuelle,6570409.5,871636.1875,333
581820.85171837,5814348.30321855,Ain,Bourg-en-Bresse,01053,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Bourg-en-Bresse,FR33305,Urbain,fond,dioxyde d'azote,8,µg/m³,12.9,t,t,annuelle,6570409.5,871636.1875,334
581820.85171837,5814348.30321855,Ain,Bourg-en-Bresse,01053,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Bourg-en-Bresse,FR33305,Urbain,fond,dioxyde d'azote,8,µg/m³,11.6,t,t,annuelle,6570409.5,871636.1875,335
581820.85171837,5814348.30321855,Ain,Bourg-en-Bresse,01053,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Bourg-en-Bresse,FR33305,Urbain,fond,dioxyde d'azote,8,µg/m³,12.1,t,t,annuelle,6570409.5,871636.1875,336
581820.85171837,5814348.30321855,Ain,Bourg-en-Bresse,01053,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Bourg-en-Bresse,FR33305,Urbain,fond,dioxyde d'azote,8,µg/m³,9.5,t,t,annuelle,6570409.5,871636.1875,337
736972.703499613,5783608.90543151,Haute-Savoie,Magland,74159,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Magland,FR33374,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,,,,annuelle,6553152,979987,338
542825.973922791,5601117.19889909,Drôme,Portes-lès-Valence,26252,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Valence Périurbain Sud,FR36001,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,16.6,t,t,annuelle,6420768,848178.875,339
542825.973922791,5601117.19889909,Drôme,Portes-lès-Valence,26252,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Valence Périurbain Sud,FR36001,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,13.4,t,t,annuelle,6420768,848178.875,340
542825.973922791,5601117.19889909,Drôme,Portes-lès-Valence,26252,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Valence Périurbain Sud,FR36001,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,13.9,t,t,annuelle,6420768,848178.875,341
542825.973922791,5601117.19889909,Drôme,Portes-lès-Valence,26252,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Valence Périurbain Sud,FR36001,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,12.6,t,t,annuelle,6420768,848178.875,342
542825.973922791,5601117.19889909,Drôme,Portes-lès-Valence,26252,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Valence Périurbain Sud,FR36001,Péri Urbain,fond,dioxyde d'azote,8,µg/m³,11.6,t,t,annuelle,6420768,848178.875,343
544761.776720538,5611009.00335582,Drôme,Valence,26362,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Valence Urbain Centre,FR36002,Urbain,fond,dioxyde d'azote,8,µg/m³,20.2,t,t,annuelle,6427789.5,849384.3125,344
544761.776720538,5611009.00335582,Drôme,Valence,26362,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Valence Urbain Centre,FR36002,Urbain,fond,dioxyde d'azote,8,µg/m³,15.6,t,t,annuelle,6427789.5,849384.3125,345
544761.776720538,5611009.00335582,Drôme,Valence,26362,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Valence Urbain Centre,FR36002,Urbain,fond,dioxyde d'azote,8,µg/m³,16.3,t,t,annuelle,6427789.5,849384.3125,346
544761.776720538,5611009.00335582,Drôme,Valence,26362,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Valence Urbain Centre,FR36002,Urbain,fond,dioxyde d'azote,8,µg/m³,16.6,t,t,annuelle,6427789.5,849384.3125,347
544761.776720538,5611009.00335582,Drôme,Valence,26362,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Valence Urbain Centre,FR36002,Urbain,fond,dioxyde d'azote,8,µg/m³,14.1,t,t,annuelle,6427789.5,849384.3125,348
561528.895445516,5628214.3242377,Drôme,Romans-sur-Isère,26281,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Romans-sur-Isère,FR36019,Urbain,fond,dioxyde d'azote,8,µg/m³,13.3,t,t,annuelle,6440222.5,860949.375,349
561528.895445516,5628214.3242377,Drôme,Romans-sur-Isère,26281,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Romans-sur-Isère,FR36019,Urbain,fond,dioxyde d'azote,8,µg/m³,9.8,t,t,annuelle,6440222.5,860949.375,350
561528.895445516,5628214.3242377,Drôme,Romans-sur-Isère,26281,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Romans-sur-Isère,FR36019,Urbain,fond,dioxyde d'azote,8,µg/m³,11.6,t,t,annuelle,6440222.5,860949.375,351
561528.895445516,5628214.3242377,Drôme,Romans-sur-Isère,26281,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Romans-sur-Isère,FR36019,Urbain,fond,dioxyde d'azote,8,µg/m³,12.6,t,t,annuelle,6440222.5,860949.375,352
561528.895445516,5628214.3242377,Drôme,Romans-sur-Isère,26281,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Romans-sur-Isère,FR36019,Urbain,fond,dioxyde d'azote,8,µg/m³,8.9,t,t,annuelle,6440222.5,860949.375,353
587652.465142431,5553991.67996587,Drôme,Saint-Nazaire-le-Désert,26321,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,Drôme Rurale Sud,FR36021,Rural National,fond,dioxyde d'azote,8,µg/m³,1.4,t,t,annuelle,6388207,880936.6875,354
587652.465142431,5553991.67996587,Drôme,Saint-Nazaire-le-Désert,26321,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Drôme Rurale Sud,FR36021,Rural National,fond,dioxyde d'azote,8,µg/m³,1.6,t,t,annuelle,6388207,880936.6875,355
587652.465142431,5553991.67996587,Drôme,Saint-Nazaire-le-Désert,26321,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,Drôme Rurale Sud,FR36021,Rural National,fond,dioxyde d'azote,8,µg/m³,1.7,t,t,annuelle,6388207,880936.6875,356
587652.465142431,5553991.67996587,Drôme,Saint-Nazaire-le-Désert,26321,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Drôme Rurale Sud,FR36021,Rural National,fond,dioxyde d'azote,8,µg/m³,1.6,t,t,annuelle,6388207,880936.6875,357
587652.465142431,5553991.67996587,Drôme,Saint-Nazaire-le-Désert,26321,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,Drôme Rurale Sud,FR36021,Rural National,fond,dioxyde d'azote,8,µg/m³,1.4,t,t,annuelle,6388207,880936.6875,358
488133.589368342,5562251.10809174,Ardèche,Aubenas,07019,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,Aubenas Belvédère,FR36022,Urbain,fond,dioxyde d'azote,8,µg/m³,9.9,t,t,annuelle,6392428,809865.6875,359
544367.124117981,5613527.6196671,Drôme,Bourg-lès-Valence,26058,2019/01/01 00:00:00+00,2020/01/01 00:00:00+00,A7 Valence Est,FR36032,Urbain,trafic,dioxyde d'azote,8,µg/m³,30.8,t,t,annuelle,6429561,849062.125,360
544367.124117981,5613527.6196671,Drôme,Bourg-lès-Valence,26058,2020/01/01 00:00:00+00,2021/01/01 00:00:00+00,A7 Valence Est,FR36032,Urbain,trafic,dioxyde d'azote,8,µg/m³,25.1,t,t,annuelle,6429561,849062.125,361
544367.124117981,5613527.6196671,Drôme,Bourg-lès-Valence,26058,2021/01/01 00:00:00+00,2022/01/01 00:00:00+00,A7 Valence Est,FR36032,Urbain,trafic,dioxyde d'azote,8,µg/m³,23.4,t,t,annuelle,6429561,849062.125,362
544367.124117981,5613527.6196671,Drôme,Bourg-lès-Valence,26058,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,A7 Valence Est,FR36032,Urbain,trafic,dioxyde d'azote,8,µg/m³,25.3,f,t,annuelle,6429561,849062.125,363
544367.124117981,5613527.6196671,Drôme,Bourg-lès-Valence,26058,2023/01/01 00:00:00+00,2024/01/01 00:00:00+00,A7 Valence Est,FR36032,Urbain,trafic,dioxyde d'azote,8,µg/m³,23,t,t,annuelle,6429561,849062.125,364
542118.239118377,5703924.80337009,Isère,Vienne,38544,2022/01/01 00:00:00+00,2023/01/01 00:00:00+00,Vienne Jardin Ville,FR47101,Urbain,fond,dioxyde d'azote,8,µg/m³,0,f,f,annuelle,6493013.09042057,845965.416909867,365
