valid_time,latitude,longitude,number,expver,tp,sf
2023-01-02 06:00:00,46.75,5.25,0,0001,0.0,0.0
2023-01-02 06:00:00,46.75,5.5,0,0001,0.0,0.0
2023-01-02 06:00:00,46.75,5.75,0,0001,0.0,0.0
2023-01-02 06:00:00,46.75,6.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.5,5.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.5,5.25,0,0001,0.0,0.0
2023-01-02 06:00:00,46.5,5.5,0,0001,0.0,0.0
2023-01-02 06:00:00,46.5,5.75,0,0001,0.0,0.0
2023-01-02 06:00:00,46.5,6.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.25,5.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.25,5.25,0,0001,0.0,0.0
2023-01-02 06:00:00,46.25,5.5,0,0001,0.0,0.0
2023-01-02 06:00:00,46.25,5.75,0,0001,0.0,0.0
2023-01-02 06:00:00,46.25,6.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.0,5.0,0,0001,0.0,0.0
2023-01-02 06:00:00,46.0,5.25,0,0001,0.0,0.0
2023-01-02 06:00:00,46.0,5.5,0,0001,0.0,0.0
2023-01-02 06:00:00,46.0,5.75,0,0001,0.0,0.0
2023-01-02 06:00:00,46.0,6.0,0,0001,0.0,0.0
2023-01-02 14:00:00,47.0,5.0,0,0001,0.0005478859,0.0
2023-01-02 14:00:00,47.0,5.25,0,0001,0.00065612793,0.0
2023-01-02 14:00:00,47.0,5.5,0,0001,0.0006556511,0.0
2023-01-02 14:00:00,47.0,5.75,0,0001,0.0006284714,0.0
2023-01-02 14:00:00,47.0,6.0,0,0001,0.00052547455,0.0
2023-01-02 14:00:00,46.75,5.0,0,0001,0.0009646416,0.0
2023-01-02 14:00:00,46.75,5.25,0,0001,0.0009870529,0.0
2023-01-02 14:00:00,46.75,5.5,0,0001,0.0008649826,0.0
2023-01-02 14:00:00,46.75,5.75,0,0001,0.0007100105,0.0
2023-01-02 14:00:00,46.75,6.0,0,0001,0.00053691864,0.0
2023-01-02 14:00:00,46.5,5.0,0,0001,0.00131464,0.0
2023-01-02 14:00:00,46.5,5.25,0,0001,0.0010166168,0.0
2023-01-02 14:00:00,46.5,5.5,0,0001,0.0008263588,0.0
2023-01-02 14:00:00,46.5,5.75,0,0001,0.00061130524,0.0
2023-01-02 14:00:00,46.5,6.0,0,0001,0.00036907196,0.0
2023-01-02 14:00:00,46.25,5.0,0,0001,0.0011086464,0.0
2023-01-02 14:00:00,46.25,5.25,0,0001,0.00076913834,0.0
2023-01-02 14:00:00,46.25,5.5,0,0001,0.0005569458,0.0
2023-01-02 14:00:00,46.25,5.75,0,0001,0.0003504753,0.0
2023-01-02 14:00:00,46.25,6.0,0,0001,0.00014591217,0.0
2023-01-02 14:00:00,46.0,5.0,0,0001,0.0006580353,0.0
2023-01-02 14:00:00,46.0,5.25,0,0001,0.0004119873,0.0
2023-01-02 14:00:00,46.0,5.5,0,0001,0.0002937317,0.0
2023-01-02 14:00:00,46.0,5.75,0,0001,0.0001320839,0.0
2023-01-02 14:00:00,46.0,6.0,0,0001,3.8146973e-05,0.0
2023-01-02 22:00:00,47.0,5.0,0,0001,0.00015974045,0.0
2023-01-02 22:00:00,47.0,5.25,0,0001,0.00024223328,0.0
2023-01-02 22:00:00,47.0,5.5,0,0001,0.00014305115,0.0
2023-01-02 22:00:00,47.0,5.75,0,0001,0.00011920929,0.0
2023-01-02 22:00:00,47.0,6.0,0,0001,0.00032758713,0.0
2023-01-02 22:00:00,46.75,5.0,0,0001,0.0002117157,0.0
2023-01-02 22:00:00,46.75,5.25,0,0001,0.00029277802,0.0
2023-01-02 22:00:00,46.75,5.5,0,0001,0.00032615662,0.0
2023-01-02 22:00:00,46.75,5.75,0,0001,0.00062417984,0.0
2023-01-02 22:00:00,46.75,6.0,0,0001,0.0010175705,0.0
2023-01-02 22:00:00,46.5,5.0,0,0001,0.0005054474,0.0
2023-01-02 22:00:00,46.5,5.25,0,0001,0.0007286072,0.0
2023-01-02 22:00:00,46.5,5.5,0,0001,0.00089788437,0.0
2023-01-02 22:00:00,46.5,5.75,0,0001,0.0010881424,0.0
2023-01-02 22:00:00,46.5,6.0,0,0001,0.0013408661,0.0
2023-01-02 22:00:00,46.25,5.0,0,0001,0.00064992905,0.0
2023-01-02 22:00:00,46.25,5.25,0,0001,0.00094795227,0.0
2023-01-02 22:00:00,46.25,5.5,0,0001,0.0011630058,0.0
2023-01-02 22:00:00,46.25,5.75,0,0001,0.0011978149,0.0
2023-01-02 22:00:00,46.25,6.0,0,0001,0.0010914803,0.0
2023-01-02 22:00:00,46.0,5.0,0,0001,0.0010490417,0.0
2023-01-02 22:00:00,46.0,5.25,0,0001,0.00088977814,0.0
2023-01-02 22:00:00,46.0,5.5,0,0001,0.0008649826,0.0
2023-01-02 22:00:00,46.0,5.75,0,0001,0.00086069107,0.0
2023-01-02 22:00:00,46.0,6.0,0,0001,0.00078105927,0.0
2023-01-03 06:00:00,47.0,5.0,0,0001,0.0,0.0
2023-01-03 06:00:00,47.0,5.25,0,0001,0.0,0.0
2023-01-03 06:00:00,47.0,5.5,0,0001,0.0,0.0
2023-01-03 06:00:00,47.0,5.75,0,0001,0.0,0.0
2023-01-03 06:00:00,47.0,6.0,0,0001,3.8146973e-06,0.0
2023-01-03 06:00:00,46.75,5.0,0,0001,0.0,0.0
2023-01-03 06:00:00,46.75,5.25,0,0001,0.0,0.0
2023-01-03 06:00:00,46.75,5.5,0,0001,0.0,0.0
2023-01-03 06:00:00,46.75,5.75,0,0001,7.1525574e-06,0.0
2023-01-03 06:00:00,46.75,6.0,0,0001,2.193451e-05,0.0
2023-01-03 06:00:00,46.5,5.0,0,0001,4.7683716e-07,0.0
2023-01-03 06:00:00,46.5,5.25,0,0001,4.7683716e-07,0.0
2023-01-03 06:00:00,46.5,5.5,0,0001,6.198883e-06,0.0
2023-01-03 06:00:00,46.5,5.75,0,0001,3.671646e-05,0.0
2023-01-03 06:00:00,46.5,6.0,0,0001,7.05719e-05,0.0
2023-01-03 06:00:00,46.25,5.0,0,0001,2.861023e-06,0.0
2023-01-03 06:00:00,46.25,5.25,0,0001,7.6293945e-06,0.0
2023-01-03 06:00:00,46.25,5.5,0,0001,2.4318695e-05,0.0
2023-01-03 06:00:00,46.25,5.75,0,0001,0.00013637543,0.0
2023-01-03 06:00:00,46.25,6.0,0,0001,0.00032377243,0.0
2023-01-03 06:00:00,46.0,5.0,0,0001,4.7683716e-06,0.0
2023-01-03 06:00:00,46.0,5.25,0,0001,1.9550323e-05,0.0
2023-01-03 06:00:00,46.0,5.5,0,0001,4.720688e-05,0.0
2023-01-03 06:00:00,46.0,5.75,0,0001,0.00013685226,0.0
2023-01-03 06:00:00,46.0,6.0,0,0001,0.00023317337,0.0
2023-01-03 14:00:00,47.0,5.0,0,0001,0.0,0.0
2023-01-03 14:00:00,47.0,5.25,0,0001,0.0,0.0
2023-01-03 14:00:00,47.0,5.5,0,0001,0.0,0.0
2023-01-03 14:00:00,47.0,5.75,0,0001,0.0,0.0
2023-01-03 14:00:00,47.0,6.0,0,0001,0.0,0.0
2023-01-03 14:00:00,46.75,5.0,0,0001,0.0,0.0
2023-01-03 14:00:00,46.75,5.25,0,0001,0.0,0.0
2023-01-03 14:00:00,46.75,5.5,0,0001,0.0,0.0
2023-01-03 14:00:00,46.75,5.75,0,0001,0.0,0.0
2023-01-03 14:00:00,46.75,6.0,0,0001,1.4305115e-06,0.0
2023-01-03 14:00:00,46.5,5.0,0,0001,0.0,0.0
2023-01-03 14:00:00,46.5,5.25,0,0001,0.0,0.0
2023-01-03 14:00:00,46.5,5.5,0,0001,0.0,0.0
2023-01-03 14:00:00,46.5,5.75,0,0001,2.861023e-06,0.0
2023-01-03 14:00:00,46.5,6.0,0,0001,9.536743e-06,0.0
2023-01-03 14:00:00,46.25,5.0,0,0001,0.0,0.0
2023-01-03 14:00:00,46.25,5.25,0,0001,0.0,0.0
2023-01-03 14:00:00,46.25,5.5,0,0001,0.0,0.0
2023-01-03 14:00:00,46.25,5.75,0,0001,9.536743e-07,0.0
2023-01-03 14:00:00,46.25,6.0,0,0001,2.861023e-06,0.0
2023-01-03 14:00:00,46.0,5.0,0,0001,0.0,0.0
2023-01-03 14:00:00,46.0,5.25,0,0001,0.0,0.0
2023-01-03 14:00:00,46.0,5.5,0,0001,0.0,0.0
2023-01-03 14:00:00,46.0,5.75,0,0001,5.2452087e-06,0.0
2023-01-03 14:00:00,46.0,6.0,0,0001,2.7179718e-05,0.0
2023-01-03 22:00:00,47.0,5.0,0,0001,0.0,0.0
2023-01-03 22:00:00,47.0,5.25,0,0001,0.0,0.0
2023-01-03 22:00:00,47.0,5.5,0,0001,0.0,0.0
2023-01-03 22:00:00,47.0,5.75,0,0001,0.0,0.0
2023-01-03 22:00:00,47.0,6.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.75,5.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.75,5.25,0,0001,0.0,0.0
2023-01-03 22:00:00,46.75,5.5,0,0001,0.0,0.0
2023-01-03 22:00:00,46.75,5.75,0,0001,0.0,0.0
2023-01-03 22:00:00,46.75,6.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.5,5.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.5,5.25,0,0001,0.0,0.0
2023-01-03 22:00:00,46.5,5.5,0,0001,0.0,0.0
2023-01-03 22:00:00,46.5,5.75,0,0001,0.0,0.0
2023-01-03 22:00:00,46.5,6.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.25,5.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.25,5.25,0,0001,0.0,0.0
2023-01-03 22:00:00,46.25,5.5,0,0001,0.0,0.0
2023-01-03 22:00:00,46.25,5.75,0,0001,0.0,0.0
2023-01-03 22:00:00,46.25,6.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.0,5.0,0,0001,0.0,0.0
2023-01-03 22:00:00,46.0,5.25,0,0001,0.0,0.0
2023-01-03 22:00:00,46.0,5.5,0,0001,0.0,0.0
2023-01-03 22:00:00,46.0,5.75,0,0001,0.0,0.0
2023-01-03 22:00:00,46.0,6.0,0,0001,0.0,0.0
2023-01-04 06:00:00,47.0,5.0,0,0001,0.0,0.0
2023-01-04 06:00:00,47.0,5.25,0,0001,0.0,0.0
2023-01-04 06:00:00,47.0,5.5,0,0001,0.0,0.0
2023-01-04 06:00:00,47.0,5.75,0,0001,0.0,0.0
2023-01-04 06:00:00,47.0,6.0,0,0001,4.7683716e-07,0.0
2023-01-04 06:00:00,46.75,5.0,0,0001,0.0,0.0
2023-01-04 06:00:00,46.75,5.25,0,0001,0.0,0.0
2023-01-04 06:00:00,46.75,5.5,0,0001,0.0,0.0
2023-01-04 06:00:00,46.75,5.75,0,0001,4.7683716e-07,0.0
2023-01-04 06:00:00,46.75,6.0,0,0001,3.33786e-06,0.0
2023-01-04 06:00:00,46.5,5.0,0,0001,0.0,0.0
2023-01-04 06:00:00,46.5,5.25,0,0001,4.7683716e-07,0.0
2023-01-04 06:00:00,46.5,5.5,0,0001,4.7683716e-07,0.0
2023-01-04 06:00:00,46.5,5.75,0,0001,4.7683716e-06,3.5762787e-07
2023-01-04 06:00:00,46.5,6.0,0,0001,1.3828278e-05,3.5762787e-07
2023-01-04 06:00:00,46.25,5.0,0,0001,0.0,0.0
2023-01-04 06:00:00,46.25,5.25,0,0001,0.0,0.0
2023-01-04 06:00:00,46.25,5.5,0,0001,2.3841858e-06,0.0
2023-01-04 06:00:00,46.25,5.75,0,0001,5.722046e-06,3.1590462e-06
2023-01-04 06:00:00,46.25,6.0,0,0001,1.0967255e-05,8.761883e-06
2023-01-04 06:00:00,46.0,5.0,0,0001,0.0,0.0
2023-01-04 06:00:00,46.0,5.25,0,0001,4.7683716e-07,0.0
2023-01-04 06:00:00,46.0,5.5,0,0001,0.0,0.0
2023-01-04 06:00:00,46.0,5.75,0,0001,1.9073486e-06,1.7285347e-06
2023-01-04 06:00:00,46.0,6.0,0,0001,2.3841858e-06,1.7881393e-06
2023-01-04 14:00:00,47.0,5.0,0,0001,8.106232e-06,0.0
2023-01-04 14:00:00,47.0,5.25,0,0001,1.4781952e-05,0.0
2023-01-04 14:00:00,47.0,5.5,0,0001,3.0517578e-05,0.0
2023-01-04 14:00:00,47.0,5.75,0,0001,2.9563904e-05,0.0
2023-01-04 14:00:00,47.0,6.0,0,0001,1.4305115e-05,0.0
2023-01-04 14:00:00,46.75,5.0,0,0001,3.33786e-06,0.0
2023-01-04 14:00:00,46.75,5.25,0,0001,6.67572e-06,0.0
2023-01-04 14:00:00,46.75,5.5,0,0001,2.7656555e-05,0.0
2023-01-04 14:00:00,46.75,5.75,0,0001,1.7642975e-05,0.0
2023-01-04 14:00:00,46.75,6.0,0,0001,0.0,0.0
2023-01-04 14:00:00,46.5,5.0,0,0001,2.3841858e-06,0.0
2023-01-04 14:00:00,46.5,5.25,0,0001,3.8146973e-06,0.0
2023-01-04 14:00:00,46.5,5.5,0,0001,9.536743e-07,0.0
2023-01-04 14:00:00,46.5,5.75,0,0001,0.0,0.0
2023-01-04 14:00:00,46.5,6.0,0,0001,0.0,0.0
2023-01-04 14:00:00,46.25,5.0,0,0001,0.0,0.0
2023-01-04 14:00:00,46.25,5.25,0,0001,4.7683716e-07,0.0
2023-01-04 14:00:00,46.25,5.5,0,0001,0.0,0.0
2023-01-04 14:00:00,46.25,5.75,0,0001,0.0,0.0
2023-01-04 14:00:00,46.25,6.0,0,0001,0.0,0.0
2023-01-04 14:00:00,46.0,5.0,0,0001,0.0,0.0
2023-01-04 14:00:00,46.0,5.25,0,0001,0.0,0.0
2023-01-04 14:00:00,46.0,5.5,0,0001,0.0,0.0
2023-01-04 14:00:00,46.0,5.75,0,0001,0.0,0.0
2023-01-04 14:00:00,46.0,6.0,0,0001,0.0,0.0
2023-01-04 22:00:00,47.0,5.0,0,0001,0.0009355545,0.0
2023-01-04 22:00:00,47.0,5.25,0,0001,0.00080394745,0.0
2023-01-04 22:00:00,47.0,5.5,0,0001,0.00086832047,0.0
2023-01-04 22:00:00,47.0,5.75,0,0001,0.0010385513,0.0
2023-01-04 22:00:00,47.0,6.0,0,0001,0.0010471344,0.0
2023-01-04 22:00:00,46.75,5.0,0,0001,0.00083112717,0.0
2023-01-04 22:00:00,46.75,5.25,0,0001,0.00057172775,0.0
2023-01-04 22:00:00,46.75,5.5,0,0001,0.0009946823,0.0
2023-01-04 22:00:00,46.75,5.75,0,0001,0.00081157684,0.0
2023-01-04 22:00:00,46.75,6.0,0,0001,0.00046539307,0.0
2023-01-04 22:00:00,46.5,5.0,0,0001,0.00024080276,0.0
2023-01-04 22:00:00,46.5,5.25,0,0001,0.0005168915,0.0
2023-01-04 22:00:00,46.5,5.5,0,0001,0.00041675568,0.0
2023-01-04 22:00:00,46.5,5.75,0,0001,0.00031661987,0.0
2023-01-04 22:00:00,46.5,6.0,0,0001,0.0001988411,0.0
2023-01-04 22:00:00,46.25,5.0,0,0001,6.771088e-05,0.0
2023-01-04 22:00:00,46.25,5.25,0,0001,0.00015258789,0.0
2023-01-04 22:00:00,46.25,5.5,0,0001,0.00011968613,0.0
2023-01-04 22:00:00,46.25,5.75,0,0001,8.6307526e-05,0.0
2023-01-04 22:00:00,46.25,6.0,0,0001,3.5762787e-05,0.0
2023-01-04 22:00:00,46.0,5.0,0,0001,2.2411346e-05,0.0
2023-01-04 22:00:00,46.0,5.25,0,0001,2.2411346e-05,0.0
2023-01-04 22:00:00,46.0,5.5,0,0001,2.4795532e-05,0.0
2023-01-04 22:00:00,46.0,5.75,0,0001,6.198883e-06,0.0
2023-01-04 22:00:00,46.0,6.0,0,0001,4.2915344e-06,0.0
2023-01-05 06:00:00,47.0,5.0,0,0001,0.00010442734,0.0
2023-01-05 06:00:00,47.0,5.25,0,0001,0.0004453659,0.0
2023-01-05 06:00:00,47.0,5.5,0,0001,0.0009407997,0.0
2023-01-05 06:00:00,47.0,5.75,0,0001,0.0012388229,0.0
2023-01-05 06:00:00,47.0,6.0,0,0001,0.0012907982,0.0
2023-01-05 06:00:00,46.75,5.0,0,0001,0.00039577484,0.0
2023-01-05 06:00:00,46.75,5.25,0,0001,0.0009856224,0.0
2023-01-05 06:00:00,46.75,5.5,0,0001,0.0016841888,0.0
2023-01-05 06:00:00,46.75,5.75,0,0001,0.0017542839,0.0
2023-01-05 06:00:00,46.75,6.0,0,0001,0.0015254021,0.0
2023-01-05 06:00:00,46.5,5.0,0,0001,0.0006175041,0.0
2023-01-05 06:00:00,46.5,5.25,0,0001,0.0015954971,0.0
2023-01-05 06:00:00,46.5,5.5,0,0001,0.0017352104,0.0
2023-01-05 06:00:00,46.5,5.75,0,0001,0.001557827,0.0
